"unlist.a.","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"mostazal","no","6101","mujer",546,"2009",6110
"mostazal","no","15101","mujer",30,"2009",6110
"mostazal","no","10301","mujer",83,"2009",6110
"mostazal","no","99999","hombre",128,"2009",6110
"mostazal","no","6101","hombre",138,"2009",6110
"mostazal","no","7304","mujer",34,"2009",6110
"mostazal","no","9210","hombre",34,"2009",6110
"mulchén","no","5109","mujer",26,"2009",8305
"mulchén","no","9206","mujer",48,"2009",8305
"mulchén","no","16003","hombre",26,"2009",8305
"mulchén","no","8101","mujer",79,"2009",8305
"mulchén","sí","8101","mujer",26,"2009",8305
"mulchén","no","9210","mujer",26,"2009",8305
"mulchén","no","9204","mujer",26,"2009",8305
"mulchén","no","8401","mujer",47,"2009",8305
"mulchén","no","8311","mujer",201,"2009",8305
"mulchén","no","16003","mujer",26,"2009",8305
"mulchén","no","7301","hombre",42,"2009",8305
"mulchén","no","8301","hombre",175,"2009",8305
"mulchén","no","9101","hombre",28,"2009",8305
"mulchén","no","10301","mujer",15,"2009",8305
"mulchén","no","9201","hombre",26,"2009",8305
"mulchén","sí","","mujer",107,"2009",8305
"mulchén","no","8110","mujer",22,"2009",8305
"mulchén","no","8302","hombre",22,"2009",8305
"mulchén","no","","mujer",6452,"2009",8305
"mulchén","no","9202","hombre",25,"2009",8305
"mulchén","no","8106","mujer",26,"2009",8305
"mulchén","no","16014","hombre",26,"2009",8305
"mulchén","no","8309","mujer",94,"2009",8305
"mulchén","no","14101","hombre",26,"2009",8305
"mulchén","no","8416","mujer",22,"2009",8305
"mulchén","no","9114","mujer",22,"2009",8305
"mulchén","no","14201","mujer",10,"2009",8305
"mulchén","no","","hombre",4154,"2009",8305
"mulchén","no","9201","mujer",38,"2009",8305
"mulchén","no","13101","mujer",187,"2009",8305
"mulchén","no","9109","hombre",10,"2009",8305
"mulchén","no","8305","mujer",22,"2009",8305
"mulchén","no","8307","mujer",28,"2009",8305
"mulchén","no","8101","hombre",35,"2009",8305
"mulchén","no","8308","hombre",38,"2009",8305
"mulchén","sí","13101","mujer",10,"2009",8305
"mulchén","no","9106","hombre",26,"2009",8305
"mulchén","no","5506","mujer",15,"2009",8305
"mulchén","no","8414","mujer",44,"2009",8305
"mulchén","no","14101","mujer",25,"2009",8305
"mulchén","no","8308","mujer",16,"2009",8305
"mulchén","no","8313","mujer",22,"2009",8305
"mulchén","no","9211","hombre",22,"2009",8305
"mulchén","no","99999","mujer",48,"2009",8305
"mulchén","no","8401","hombre",25,"2009",8305
"mulchén","no","10305","mujer",26,"2009",8305
"mulchén","no","8305","hombre",22,"2009",8305
"mulchén","no","9211","mujer",66,"2009",8305
"mulchén","no","9101","mujer",69,"2009",8305
"mulchén","no","99999","hombre",22,"2009",8305
"mulchén","no","8301","mujer",309,"2009",8305
"mulchén","no","10107","mujer",26,"2009",8305
"mulchén","no","8304","hombre",32,"2009",8305
"mulchén","no","7102","mujer",4,"2009",8305
"mulchén","no","9202","mujer",164,"2009",8305
"mulchén","no","8311","hombre",44,"2009",8305
"mulchén","no","9206","hombre",16,"2009",8305
"mulchén","no","10301","hombre",26,"2009",8305
"mulchén","sí","","hombre",47,"2009",8305
"mulchén","no","9208","mujer",25,"2009",8305
"mulchén","no","8304","mujer",16,"2009",8305
"mulchén","no","4104","mujer",28,"2009",8305
"mulchén","no","13101","hombre",26,"2009",8305
"nacimiento","no","8421","mujer",50,"2009",8306
"nacimiento","no","14101","hombre",63,"2009",8306
"nacimiento","no","8301","hombre",88,"2009",8306
"nacimiento","no","14104","mujer",35,"2009",8306
"nacimiento","no","8307","hombre",24,"2009",8306
"nacimiento","no","8102","hombre",39,"2009",8306
"nacimiento","no","8205","hombre",72,"2009",8306
"nacimiento","no","8101","mujer",265,"2009",8306
"nacimiento","no","5105","mujer",80,"2009",8306
"nacimiento","no","8111","mujer",35,"2009",8306
"nacimiento","no","8202","hombre",40,"2009",8306
"nacimiento","no","","hombre",4226,"2009",8306
"nacimiento","no","9207","hombre",50,"2009",8306
"nacimiento","no","99999","mujer",33,"2009",8306
"nacimiento","no","13119","hombre",40,"2009",8306
"nacimiento","no","","mujer",5411,"2009",8306
"nacimiento","no","8110","mujer",45,"2009",8306
"nacimiento","no","14101","mujer",39,"2009",8306
"nacimiento","no","9201","mujer",30,"2009",8306
"nacimiento","no","9201","hombre",162,"2009",8306
"nacimiento","no","8106","hombre",92,"2009",8306
"nacimiento","no","8303","hombre",35,"2009",8306
"nacimiento","no","5701","hombre",36,"2009",8306
"nacimiento","no","8301","mujer",299,"2009",8306
"nacimiento","no","8109","mujer",156,"2009",8306
"nacimiento","no","8303","mujer",54,"2009",8306
"nacimiento","no","9120","mujer",45,"2009",8306
"nacimiento","no","14108","mujer",50,"2009",8306
"nacimiento","no","13501","mujer",50,"2009",8306
"nacimiento","no","8305","mujer",158,"2009",8306
"nacimiento","no","9209","hombre",74,"2009",8306
"nacimiento","no","8205","mujer",108,"2009",8306
"nacimiento","no","8305","hombre",45,"2009",8306
"nacimiento","no","10305","mujer",39,"2009",8306
"nacimiento","no","8309","hombre",61,"2009",8306
"nacimiento","no","9208","hombre",36,"2009",8306
"nacimiento","no","13605","hombre",35,"2009",8306
"nacimiento","no","8102","mujer",33,"2009",8306
"nacimiento","no","8304","mujer",92,"2009",8306
"nacimiento","no","13101","mujer",136,"2009",8306
"nacimiento","no","6306","mujer",61,"2009",8306
"nacimiento","no","8101","hombre",103,"2009",8306
"nacimiento","no","8304","hombre",53,"2009",8306
"nacimiento","no","8109","hombre",64,"2009",8306
"nacimiento","no","8418","hombre",24,"2009",8306
"nacimiento","no","9202","hombre",35,"2009",8306
"nacimiento","no","8202","mujer",33,"2009",8306
"nacimiento","no","8310","hombre",39,"2009",8306
"nacimiento","no","8309","mujer",61,"2009",8306
"nacimiento","no","8307","mujer",168,"2009",8306
"nacimiento","no","10105","mujer",35,"2009",8306
"nacimiento","no","99999","hombre",61,"2009",8306
"nacimiento","sí","","mujer",70,"2009",8306
"nacimiento","sí","","hombre",61,"2009",8306
"nacimiento","no","9211","mujer",39,"2009",8306
"nacimiento","no","9209","mujer",78,"2009",8306
"nancagua","no","13101","hombre",151,"2009",6305
"nancagua","no","6304","hombre",44,"2009",6305
"nancagua","no","13101","mujer",302,"2009",6305
"nancagua","no","6302","hombre",27,"2009",6305
"nancagua","no","14101","mujer",27,"2009",6305
"nancagua","no","6302","mujer",223,"2009",6305
"nancagua","no","9101","mujer",16,"2009",6305
"nancagua","no","6306","mujer",31,"2009",6305
"nancagua","no","","mujer",3395,"2009",6305
"nancagua","no","6206","mujer",112,"2009",6305
"nancagua","no","6310","mujer",124,"2009",6305
"nancagua","no","6117","mujer",23,"2009",6305
"nancagua","no","5701","hombre",16,"2009",6305
"nancagua","no","7306","mujer",27,"2009",6305
"nancagua","no","6201","mujer",15,"2009",6305
"nancagua","no","6201","hombre",32,"2009",6305
"nancagua","no","6307","mujer",46,"2009",6305
"nancagua","no","6107","mujer",15,"2009",6305
"nancagua","no","5301","mujer",55,"2009",6305
"nancagua","no","9201","hombre",28,"2009",6305
"nancagua","no","12104","mujer",16,"2009",6305
"nancagua","no","6308","mujer",74,"2009",6305
"nancagua","no","7401","mujer",28,"2009",6305
"nancagua","sí","13128","hombre",23,"2009",6305
"nancagua","no","2203","mujer",28,"2009",6305
"nancagua","no","6301","mujer",67,"2009",6305
"nancagua","no","6303","hombre",28,"2009",6305
"nancagua","no","8301","mujer",89,"2009",6305
"nancagua","no","6304","mujer",171,"2009",6305
"nancagua","no","6107","hombre",27,"2009",6305
"nancagua","no","9114","mujer",16,"2009",6305
"nancagua","no","6202","mujer",15,"2009",6305
"nancagua","no","6204","mujer",16,"2009",6305
"nancagua","no","6303","mujer",54,"2009",6305
"nancagua","no","6301","hombre",64,"2009",6305
"nancagua","no","6305","mujer",55,"2009",6305
"nancagua","sí","6303","mujer",23,"2009",6305
"nancagua","no","5101","mujer",28,"2009",6305
"nancagua","no","6202","hombre",15,"2009",6305
"nancagua","no","8301","hombre",23,"2009",6305
"nancagua","no","7301","mujer",12,"2009",6305
"nancagua","sí","","mujer",15,"2009",6305
"nancagua","no","6113","mujer",27,"2009",6305
"nancagua","sí","","hombre",28,"2009",6305
"nancagua","no","99999","mujer",28,"2009",6305
"nancagua","no","","hombre",1496,"2009",6305
"nancagua","no","5702","mujer",24,"2009",6305
"nancagua","no","6310","hombre",44,"2009",6305
"natales","no","16001","mujer",97,"2009",12401
"natales","no","14101","mujer",82,"2009",12401
"natales","sí","16001","hombre",22,"2009",12401
"natales","no","10210","mujer",61,"2009",12401
"natales","no","10209","mujer",30,"2009",12401
"natales","no","10102","mujer",45,"2009",12401
"natales","sí","14101","mujer",26,"2009",12401
"natales","no","","hombre",1860,"2009",12401
"natales","no","99999","mujer",10,"2009",12401
"natales","no","10204","hombre",24,"2009",12401
"natales","no","10101","mujer",237,"2009",12401
"natales","no","9101","mujer",31,"2009",12401
"natales","no","10108","hombre",119,"2009",12401
"natales","sí","12101","hombre",97,"2009",12401
"natales","no","10107","mujer",24,"2009",12401
"natales","no","11201","mujer",24,"2009",12401
"natales","no","9107","hombre",47,"2009",12401
"natales","no","10303","mujer",37,"2009",12401
"natales","no","12101","mujer",448,"2009",12401
"natales","no","14101","hombre",21,"2009",12401
"natales","no","10104","hombre",21,"2009",12401
"natales","no","16002","hombre",10,"2009",12401
"natales","no","10206","mujer",22,"2009",12401
"natales","no","10205","mujer",61,"2009",12401
"natales","no","5505","hombre",74,"2009",12401
"natales","no","16001","hombre",46,"2009",12401
"natales","no","14201","hombre",41,"2009",12401
"natales","no","10104","mujer",21,"2009",12401
"natales","no","12101","hombre",120,"2009",12401
"natales","no","10301","mujer",87,"2009",12401
"natales","no","10107","hombre",21,"2009",12401
"natales","no","99999","hombre",22,"2009",12401
"natales","no","10202","mujer",26,"2009",12401
"natales","no","10202","hombre",65,"2009",12401
"natales","no","","mujer",2211,"2009",12401
"natales","no","12301","mujer",61,"2009",12401
"natales","sí","","mujer",36,"2009",12401
"natales","no","10205","hombre",112,"2009",12401
"natales","no","10101","hombre",57,"2009",12401
"natales","no","12401","mujer",59,"2009",12401
"natales","sí","10201","hombre",12,"2009",12401
"natales","no","6101","mujer",10,"2009",12401
"natales","no","10207","mujer",94,"2009",12401
"natales","sí","12101","mujer",21,"2009",12401
"natales","no","10208","mujer",85,"2009",12401
"natales","no","10201","mujer",594,"2009",12401
"natales","no","16006","mujer",94,"2009",12401
"natales","no","7301","mujer",26,"2009",12401
"natales","no","13101","mujer",129,"2009",12401
"natales","no","10201","hombre",485,"2009",12401
"natales","no","10108","mujer",53,"2009",12401
"natales","no","8416","mujer",10,"2009",12401
"navidad","no","9118","mujer",2,"2009",6205
"navidad","no","9101","hombre",2,"2009",6205
"navidad","no","13101","mujer",110,"2009",6205
"navidad","no","14204","mujer",32,"2009",6205
"navidad","no","13101","hombre",42,"2009",6205
"navidad","no","7404","mujer",4,"2009",6205
"navidad","no","7308","mujer",6,"2009",6205
"navidad","no","13120","hombre",6,"2009",6205
"navidad","no","13112","hombre",6,"2009",6205
"navidad","no","","hombre",1002,"2009",6205
"navidad","no","","mujer",1699,"2009",6205
"navidad","no","5601","mujer",76,"2009",6205
"navidad","no","8102","mujer",12,"2009",6205
"navidad","no","6307","mujer",17,"2009",6205
"navidad","no","6203","mujer",32,"2009",6205
"navidad","no","99999","mujer",19,"2009",6205
"navidad","no","5606","hombre",34,"2009",6205
"navidad","no","13126","mujer",19,"2009",6205
"navidad","no","9108","mujer",2,"2009",6205
"navidad","no","9101","mujer",6,"2009",6205
"navidad","no","13112","mujer",6,"2009",6205
"navidad","no","5601","hombre",22,"2009",6205
"navidad","no","8301","mujer",16,"2009",6205
"navidad","no","6307","hombre",17,"2009",6205
"navidad","no","13301","mujer",6,"2009",6205
"navidad","no","3201","mujer",17,"2009",6205
"navidad","no","9116","hombre",2,"2009",6205
"negrete","no","14101","hombre",8,"2009",8307
"negrete","no","8308","mujer",13,"2009",8307
"negrete","no","8313","mujer",11,"2009",8307
"negrete","no","8416","mujer",8,"2009",8307
"negrete","no","8201","mujer",21,"2009",8307
"negrete","no","8101","mujer",8,"2009",8307
"negrete","no","5101","mujer",8,"2009",8307
"negrete","no","","mujer",1780,"2009",8307
"negrete","no","9211","hombre",7,"2009",8307
"negrete","no","8101","hombre",41,"2009",8307
"negrete","no","9105","mujer",13,"2009",8307
"negrete","no","9210","mujer",15,"2009",8307
"negrete","no","9211","mujer",7,"2009",8307
"negrete","no","8305","mujer",296,"2009",8307
"negrete","no","8401","mujer",8,"2009",8307
"negrete","no","13127","mujer",8,"2009",8307
"negrete","no","9210","hombre",8,"2009",8307
"negrete","no","8301","hombre",125,"2009",8307
"negrete","no","8305","hombre",63,"2009",8307
"negrete","no","9101","hombre",45,"2009",8307
"negrete","no","14101","mujer",13,"2009",8307
"negrete","no","8306","mujer",111,"2009",8307
"negrete","no","9114","mujer",45,"2009",8307
"negrete","no","8110","mujer",13,"2009",8307
"negrete","no","8109","mujer",7,"2009",8307
"negrete","no","8301","mujer",115,"2009",8307
"negrete","no","13101","mujer",80,"2009",8307
"negrete","no","9201","hombre",23,"2009",8307
"negrete","no","9201","mujer",31,"2009",8307
"negrete","no","9203","hombre",8,"2009",8307
"negrete","no","8304","hombre",21,"2009",8307
"negrete","no","8102","mujer",8,"2009",8307
"negrete","no","8205","mujer",8,"2009",8307
"negrete","no","9202","mujer",8,"2009",8307
"negrete","no","13101","hombre",18,"2009",8307
"negrete","sí","8306","mujer",7,"2009",8307
"negrete","no","8206","mujer",8,"2009",8307
"negrete","no","7301","hombre",45,"2009",8307
"negrete","no","2201","hombre",45,"2009",8307
"negrete","no","","hombre",963,"2009",8307
"negrete","no","8306","hombre",64,"2009",8307
"negrete","no","8304","mujer",8,"2009",8307
"negrete","no","8311","mujer",21,"2009",8307
"negrete","no","13501","mujer",8,"2009",8307
"negrete","no","6115","mujer",8,"2009",8307
"negrete","no","9103","mujer",7,"2009",8307
"negrete","no","9209","hombre",13,"2009",8307
"negrete","no","9209","mujer",19,"2009",8307
"negrete","sí","8306","hombre",20,"2009",8307
"negrete","no","9203","mujer",16,"2009",8307
"negrete","no","9202","hombre",8,"2009",8307
"negrete","no","8311","hombre",8,"2009",8307
"negrete","no","9208","mujer",8,"2009",8307
"ninhue","no","1101","hombre",14,"2009",16204
"ninhue","no","8420","hombre",9,"2009",16204
"ninhue","no","","mujer",1342,"2009",16204
"ninhue","no","16001","mujer",5,"2009",16204
"ninhue","sí","","mujer",25,"2009",16204
"ninhue","sí","13603","hombre",10,"2009",16204
"ninhue","no","9101","mujer",4,"2009",16204
"ninhue","no","8102","mujer",9,"2009",16204
"ninhue","no","13401","mujer",10,"2009",16204
"ninhue","no","8110","mujer",4,"2009",16204
"ninhue","no","8401","hombre",31,"2009",16204
"ninhue","no","8412","hombre",8,"2009",16204
"ninhue","no","8301","hombre",8,"2009",16204
"ninhue","no","13503","hombre",20,"2009",16204
"ninhue","no","8414","mujer",55,"2009",16204
"ninhue","no","5703","hombre",9,"2009",16204
"ninhue","no","14101","mujer",8,"2009",16204
"ninhue","no","1101","mujer",9,"2009",16204
"ninhue","no","","hombre",1133,"2009",16204
"ninhue","no","5109","mujer",15,"2009",16204
"ninhue","no","8403","mujer",19,"2009",16204
"ninhue","no","8402","mujer",9,"2009",16204
"ninhue","no","8101","mujer",4,"2009",16204
"ninhue","no","8412","mujer",25,"2009",16204
"ninhue","no","13101","hombre",8,"2009",16204
"ninhue","no","13101","mujer",33,"2009",16204
"ninhue","no","8419","mujer",33,"2009",16204
"ninhue","no","13113","mujer",15,"2009",16204
"ninhue","no","8419","hombre",27,"2009",16204
"ninhue","sí","","hombre",11,"2009",16204
"ninhue","no","8416","mujer",55,"2009",16204
"ninhue","no","8420","mujer",25,"2009",16204
"ninhue","no","8417","mujer",12,"2009",16204
"ninhue","no","99999","hombre",12,"2009",16204
"ninhue","no","7109","mujer",5,"2009",16204
"ninhue","no","8401","mujer",43,"2009",16204
"ninhue","no","8414","hombre",22,"2009",16204
"nogales","no","5506","hombre",51,"2009",5506
"nogales","no","3201","mujer",35,"2009",5506
"nogales","no","4101","mujer",43,"2009",5506
"nogales","no","5401","mujer",171,"2009",5506
"nogales","no","5501","hombre",191,"2009",5506
"nogales","no","4103","mujer",35,"2009",5506
"nogales","no","99999","hombre",20,"2009",5506
"nogales","no","13501","mujer",18,"2009",5506
"nogales","no","5703","mujer",64,"2009",5506
"nogales","no","8401","mujer",54,"2009",5506
"nogales","no","9120","mujer",18,"2009",5506
"nogales","no","3201","hombre",35,"2009",5506
"nogales","no","5502","mujer",479,"2009",5506
"nogales","no","","hombre",2623,"2009",5506
"nogales","no","3304","mujer",35,"2009",5506
"nogales","no","13119","mujer",54,"2009",5506
"nogales","no","5504","mujer",37,"2009",5506
"nogales","no","5502","hombre",374,"2009",5506
